full_sample,sel_index,typen,repay_year,fy,year,borrowers,mn_earnings,md_earnings,p25_earnings,p75_earnings,mn_tot_inc,md_tot_inc,unemployed,in_pov,near_pov,mn_de,md_de,mn_debt_service,mn_grad2_earnings,mn_grad4_earnings,mn_grad0_earnings,mn_grad2_debt,mn_grad4_debt,mn_grad0_debt,md_debt_service,mn_tot_bal,md_tot_bal,mn_undergrad_l,md_undergrad,mn_grad_l,md_grad_l
,,1,2002,2014,12,162,38500,33250,17750,50250,44750,33750,.265,.303,.394,.573,.047,1271,29500,41750,22500,10421,34941,8731,884,10803,5901,9708,5870,37896,25412
,,1,2003,2003,0,185,21750,18500,10000,29250,29500,21750,.152,.336,.504,.365,.059,1184,19500,30250,14250,9832,30231,6774,820,9560,6638,8869,6570,35420,21088
,,1,2003,2004,1,185,25250,22250,12000,33750,32500,25000,.153,.297,.444,.363,.05,1184,22750,33750,16500,9419,29477,6653,820,9228,6288,8551,6225,35041,20319
,,1,2003,2005,2,185,27000,24250,13250,36250,34250,27000,.157,.283,.412,.361,.046,1184,24500,36500,17500,9125,29338,6651,820,9054,5891,8353,5854,34736,20234
,,1,2003,2006,3,185,29250,26000,14250,39000,36500,28500,.164,.279,.397,.374,.044,1184,26000,38250,19000,9033,29273,6863,820,9079,5722,8357,5686,34423,19457
,,1,2003,2007,4,185,30000,26750,14500,40000,38000,30000,.165,.267,.392,.376,.043,1184,26750,40250,19500,8947,28908,7122,820,9127,5650,8380,5611,33650,18307
,,1,2003,2008,5,185,32250,28250,15250,42750,40000,31500,.178,.26,.376,.4,.041,1184,28250,42750,20250,9147,29437,7519,820,9453,5812,8651,5740,33864,17736
,,1,2003,2009,6,185,32000,28500,15250,43000,39250,30750,.221,.28,.393,.484,.046,1184,27000,40500,18750,9033,29457,7708,820,9453,5714,8618,5616,33324,16793
,,1,2003,2010,7,185,32750,28500,15000,43500,40000,31000,.233,.281,.399,.51,.046,1184,27000,39500,18500,9115,30099,7893,820,9595,5592,8715,5498,33299,16199
,,1,2003,2011,8,185,33000,28750,15000,43750,40500,31000,.237,.288,.406,.516,.046,1184,27250,39250,19250,9170,29977,8024,820,9723,5581,8816,5508,32716,16121
,,1,2003,2012,9,185,34250,29500,16000,45250,41750,31250,.244,.294,.404,.529,.046,1184,28000,39750,20000,9342,30088,8153,820,9928,5615,8999,5520,32616,15924
,,1,2003,2013,10,185,35000,30000,15750,46250,43000,31750,.244,.297,.404,.535,.046,1184,28500,41250,20500,9805,31384,8614,820,10472,5852,9473,5751,33489,16496
,,1,2003,2014,11,185,36250,31000,16250,48000,42250,31250,.26,.316,.41,.559,.046,1184,28750,42000,20750,9987,31921,8720,820,10672,5786,9627,5686,33791,17146
,,1,2004,2004,0,215,21250,18250,9500,28500,28750,21250,.157,.351,.515,.372,.06,1126,19000,31000,14000,9675,30521,6400,799,9369,6699,8774,6650,32031,23006
,,1,2004,2005,1,215,24500,21750,12000,32500,31250,24500,.145,.304,.456,.341,.049,1126,22000,34750,16250,9268,29654,6279,799,9057,6354,8483,6319,30539,22791
,,1,2004,2006,2,215,26750,24000,13250,35750,33750,26500,.149,.289,.426,.344,.046,1126,24000,37250,18000,9104,29189,6422,799,9010,6058,8426,6023,30162,21140
,,1,2004,2007,3,215,28250,25000,13750,37250,35500,27750,.156,.276,.415,.361,.043,1126,25000,38750,19000,8867,28594,6540,799,8899,5848,8314,5809,28945,20282
,,1,2004,2008,4,215,30000,26750,14500,40000,37500,29000,.168,.277,.406,.378,.041,1126,26500,40750,19750,8952,29373,6816,799,9106,5895,8484,5824,29704,19997
,,1,2004,2009,5,215,29750,26250,13750,39500,36250,28250,.203,.298,.428,.45,.045,1126,25250,39750,18250,8906,29547,7020,799,9201,5808,8538,5731,29650,19556
,,1,2004,2010,6,215,30500,26750,14000,40500,37500,29000,.225,.296,.422,.494,.047,1126,25250,40250,18000,8864,29395,7227,799,9273,5734,8580,5654,29121,19290
,,1,2004,2011,7,215,31250,27000,14750,41000,38750,29250,.234,.297,.418,.51,.047,1126,25500,41000,18250,8822,28938,7318,799,9319,5673,8596,5597,28890,18900
,,1,2004,2012,8,215,32250,27750,15000,42250,39750,29750,.237,.303,.421,.513,.046,1126,26250,40250,19000,8827,29131,7447,799,9409,5694,8650,5607,29296,18444
,,1,2004,2013,9,215,32750,28500,15000,43000,41000,30250,.237,.303,.416,.512,.046,1126,26750,40500,19250,9038,29376,7625,799,9656,5742,8852,5663,30139,18353
,,1,2004,2014,10,215,34250,29500,15750,45250,40750,30500,.251,.317,.419,.542,.045,1126,27250,40000,20250,9311,31485,7577,799,9997,5725,9097,5624,31877,18631
,,1,2005,2005,0,257,21750,18500,10000,28750,28500,21000,.147,.346,.515,.35,.058,1118,19750,30000,14000,9798,28188,6614,832,9334,6978,8849,6951,34289,27010
,,1,2005,2006,1,257,25250,22500,12250,33750,32250,24750,.137,.297,.448,.328,.047,1118,23500,34750,16750,9658,28213,6649,832,9256,6619,8772,6605,34243,25964
,,1,2005,2007,2,257,26750,23750,13000,35500,34000,26250,.148,.288,.429,.345,.045,1118,24500,36500,17500,9448,28052,6749,832,9153,6326,8664,6299,33735,24954
,,1,2005,2008,3,257,28750,25500,14250,38250,36250,28000,.165,.273,.403,.375,.043,1118,26000,38500,18000,9452,28543,7018,832,9270,6268,8759,6232,33954,24036
,,1,2005,2009,4,257,28750,25500,13500,38250,35000,27250,.205,.296,.429,.455,.047,1118,24750,37000,17000,9267,28253,7107,832,9201,6097,8673,6065,33545,22709
,,1,2005,2010,5,257,29500,26250,14000,39250,36500,28250,.221,.287,.42,.485,.048,1118,25000,37500,16750,9255,28347,7361,832,9305,6042,8745,6011,33958,23188
,,1,2005,2011,6,257,30500,26750,14500,40000,37250,28250,.231,.29,.424,.508,.048,1118,25500,37750,17250,9110,27735,7566,832,9272,5899,8688,5854,33628,22521
,,1,2005,2012,7,257,31750,27250,15000,41250,38750,29750,.233,.295,.412,.507,.047,1118,26250,38250,18250,9068,27527,7812,832,9330,5848,8721,5793,34236,22594
,,1,2005,2013,8,257,32500,28000,15000,42250,39500,30000,.237,.298,.412,.514,.046,1118,26500,39000,19250,9082,27751,7954,832,9421,5739,8783,5715,34595,22573
,,1,2005,2014,9,257,33500,28750,15250,44000,39250,30000,.244,.314,.419,.531,.045,1118,27250,38750,19500,9216,28492,7910,832,9531,5682,8876,5644,35083,23658
,,1,2006,2006,0,276,22000,19000,10250,29250,29500,21500,.134,.342,.507,.342,.064,1298,20250,33750,15000,10474,31270,6471,953,9985,7273,9377,7251,36112,29062
,,1,2006,2007,1,276,25000,22250,12500,33250,32250,24500,.135,.297,.452,.334,.054,1298,23000,37000,16500,10288,31278,6590,953,9909,6956,9306,6930,35505,27872
,,1,2006,2008,2,276,27250,23750,13250,35750,34250,26000,.152,.285,.432,.367,.052,1298,24500,39250,17500,10403,31616,6856,953,10096,6982,9468,6933,36389,28354
,,1,2006,2009,3,276,27250,23750,12750,36250,33750,26000,.195,.307,.45,.452,.057,1298,23500,37500,16250,10168,31129,6911,953,9959,6705,9336,6666,35020,26858
,,1,2006,2010,4,276,28000,24500,13500,37000,34500,26250,.217,.299,.441,.489,.057,1298,23500,36250,16750,10077,31535,7133,953,10023,6577,9365,6537,34939,27672
,,1,2006,2011,5,276,29000,25250,14000,37750,35500,26500,.227,.306,.443,.511,.056,1298,24000,37250,17000,9989,31526,7293,953,10053,6407,9366,6342,34766,26610
,,1,2006,2012,6,276,30000,26000,13750,39250,36500,27500,.23,.311,.44,.515,.057,1298,24500,37500,17500,9976,31899,7517,953,10160,6356,9441,6304,35089,26474
,,1,2006,2013,7,276,30750,26500,14000,40500,37500,28000,.23,.314,.444,.513,.055,1298,25250,38500,18250,10007,32339,7625,953,10268,6286,9508,6231,35040,25175
,,1,2006,2014,8,276,32250,27500,14750,42250,37750,28250,.243,.327,.44,.533,.055,1298,26000,39000,19000,10027,33136,7780,953,10391,6224,9622,6126,34473,24186
,,1,2007,2007,0,273,21500,18500,10000,28250,28000,20750,.138,.353,.525,.357,.071,1391,20000,33250,13750,10467,32553,6335,1032,9917,7256,9319,7222,36906,28067
,,1,2007,2008,1,273,24750,21750,12000,33000,31250,23750,.153,.31,.47,.376,.062,1391,22750,36250,15250,10594,33208,6580,1032,10096,7131,9479,7100,37734,27788
,,1,2007,2009,2,273,25500,22500,12000,33750,31000,23750,.194,.325,.479,.456,.066,1391,22250,35750,15000,10389,33191,6697,1032,10020,6928,9394,6888,37769,28822
,,1,2007,2010,3,273,26250,23000,12750,35000,32250,24750,.206,.311,.467,.48,.065,1391,22500,36000,15750,10238,33443,6822,1032,10015,6747,9366,6716,37685,28732
,,1,2007,2011,4,273,27250,24000,13250,36000,33000,25250,.213,.316,.464,.49,.064,1391,23000,36500,16250,10121,33498,7061,1032,10067,6616,9389,6576,37117,29133
,,1,2007,2012,5,273,28500,25000,13750,37750,34500,26500,.218,.312,.451,.496,.062,1391,24000,36250,17000,10185,34121,7206,1032,10209,6518,9495,6487,37928,29917
,,1,2007,2013,6,273,29500,26000,14000,39250,36000,27250,.218,.313,.443,.496,.059,1391,24750,37250,17750,10327,34844,7383,1032,10412,6484,9661,6457,38799,29943
,,1,2007,2014,7,273,30750,27000,14500,40750,36000,27500,.227,.326,.444,.509,.059,1391,25500,39500,18500,10499,36161,7581,1032,10662,6443,9850,6419,40476,30960
,,1,2008,2008,0,285,21500,18000,9750,28500,28000,20250,.151,.358,.533,.388,.077,1458,19500,33000,14000,10987,32940,6278,1067,10380,7555,9682,7539,40989,29072
,,1,2008,2009,1,285,23000,19750,10500,30750,28500,21250,.189,.356,.523,.457,.077,1458,20000,33250,13500,10918,32916,6457,1067,10407,7508,9699,7473,41158,29316
,,1,2008,2010,2,285,24250,20750,11250,32000,29750,22250,.203,.344,.508,.48,.076,1458,20750,34250,14000,10949,33126,6674,1067,10523,7434,9785,7409,42045,29802
,,1,2008,2011,3,285,25250,21750,12000,33500,31000,23000,.211,.341,.498,.491,.074,1458,21500,33750,14750,10873,33433,6891,1067,10597,7366,9826,7334,42837,30735
,,1,2008,2012,4,285,26500,23000,12500,35000,32000,24000,.216,.34,.485,.499,.07,1458,22500,35000,15500,10937,33593,7161,1067,10778,7338,9969,7297,43318,29595
,,1,2008,2013,5,285,27500,23500,13000,36750,33250,25000,.213,.34,.476,.493,.067,1458,23250,35000,16250,11041,33776,7404,1067,10966,7294,10113,7257,43702,29030
,,1,2008,2014,6,285,29000,25250,13500,38250,34000,25750,.221,.336,.465,.504,.064,1458,24250,36000,17250,11288,34640,7810,1067,11328,7438,10424,7393,44131,28918
,,1,2009,2009,0,331,20000,16250,8500,26750,26250,18250,.218,.413,.588,.541,.116,1634,16750,30750,11250,12291,34717,7569,1193,11866,8481,10984,8464,44250,36045
,,1,2009,2010,1,331,22500,18750,10000,29750,27750,20250,.209,.373,.543,.509,.097,1634,19000,33000,12250,12359,34820,7812,1193,12006,8670,11115,8630,44203,36887
,,1,2009,2011,2,331,23500,20000,10500,31000,28500,21000,.213,.371,.526,.515,.092,1634,20000,33500,12750,12314,34827,8032,1193,12056,8639,11165,8612,44219,35710
,,1,2009,2012,3,331,25000,21250,11500,32750,30250,22000,.215,.368,.519,.513,.085,1634,21250,34000,13750,12385,35265,8209,1193,12183,8616,11283,8571,44524,36304
,,1,2009,2013,4,331,26250,22500,12250,34500,31500,23000,.221,.355,.497,.522,.083,1634,22000,34750,14750,12362,35667,8398,1193,12269,8547,11341,8493,45534,36364
,,1,2009,2014,5,331,27500,23500,12750,36250,32000,23750,.226,.359,.493,.53,.078,1634,23000,35250,15250,12503,36854,8653,1193,12498,8524,11527,8483,46849,37537
,,1,2010,2010,0,389,18500,14750,8000,24500,24750,16750,.23,.443,.623,.58,.137,1740,15500,27750,10500,13852,35826,7495,1385,12706,9989,11925,9952,46282,36114
,,1,2010,2011,1,389,21000,17500,9750,28000,26250,18750,.218,.409,.58,.541,.111,1740,18000,29750,11750,13831,35694,7710,1385,12753,9829,11985,9788,45203,35446
,,1,2010,2012,2,389,22750,19000,10500,30000,27500,19750,.218,.394,.559,.533,.102,1740,19500,30500,12750,13979,36247,7962,1385,12960,9913,12187,9855,45037,35965
,,1,2010,2013,3,389,24000,20500,11000,31750,28500,21000,.221,.387,.539,.537,.098,1740,20500,31500,13250,14082,36950,8055,1385,13108,9904,12313,9866,47049,37824
,,1,2010,2014,4,389,25500,21750,12000,33750,29500,21750,.225,.38,.524,.539,.092,1740,21500,33000,14500,14254,38213,8153,1385,13304,9917,12474,9872,48384,37323
,,1,2011,2011,0,487,18750,15000,8250,24500,24750,17000,.219,.443,.622,.574,.142,1902,15250,26750,11000,14301,37905,8982,1411,13953,10293,13089,10282,46503,36880
,,1,2011,2012,1,487,21750,18000,10000,28500,26500,19250,.205,.401,.573,.527,.114,1902,18250,29000,12500,14531,38736,9394,1411,14269,10575,13374,10545,48049,36614
,,1,2011,2013,2,487,23250,19750,11000,30750,28000,20500,.205,.383,.544,.518,.104,1902,19750,30250,13500,14690,39380,9575,1411,14482,10683,13573,10639,49238,38035
,,1,2011,2014,3,487,24750,21000,11750,32500,28750,21250,.213,.38,.532,.528,.1,1902,20750,31000,14500,14893,40252,9702,1411,14683,10719,13766,10677,49579,38844
,,1,2012,2012,0,504,19250,15500,8750,25250,24750,17000,.204,.441,.62,.552,.141,2093,15750,25500,11750,15509,39996,10633,1409,15513,10397,14441,10382,51165,41171
,,1,2012,2013,1,504,22000,18250,10000,28750,26750,19250,.189,.4,.567,.504,.117,2093,18500,27500,13500,15783,40892,10921,1409,15832,10782,14758,10763,51046,41593
,,1,2012,2014,2,504,23500,20000,11000,31250,28000,20500,.194,.384,.542,.504,.109,2093,19750,28750,14250,16049,42102,11185,1409,16145,11132,15058,11107,51610,40932
,,1,2013,2013,0,482,19500,15750,8750,25500,25000,17250,.189,.432,.614,.537,.145,2305,16750,26750,11500,17547,43985,11752,1395,17245,10476,16118,10460,50854,41527
,,1,2013,2014,1,482,22250,18750,10250,29500,26750,19500,.183,.394,.556,.503,.12,2305,19250,29000,13250,17918,45571,12200,1395,17709,10870,16552,10854,51854,41192
,,1,2014,2014,0,458,20500,16500,9250,26750,25250,17500,.177,.428,.6,.521,.147,2570,17750,27500,12750,20116,48730,12038,1504,19355,11563,17820,11436,52309,39584
,,2,1999,1999,0,80,30000,26000,14500,40750,37000,28500,.077,.227,.349,.256,.071,2248,22500,27500,21750,13644,18152,10360,1431,15032,9535,13125,9209,42016,25926
,,2,1999,2000,1,80,35250,31250,19000,46250,44000,35250,.078,.178,.273,.244,.06,2248,27250,33500,25750,13726,17659,10392,1431,14857,9517,12893,9087,43009,26092
,,2,1999,2001,2,80,39000,33750,20000,51750,47750,39750,.089,.16,.243,.266,.055,2248,31500,36750,28250,13960,17793,10769,1431,15124,9465,13120,9090,43126,24832
,,2,1999,2002,3,80,38750,34000,19500,52750,49000,39500,.112,.18,.264,.314,.057,2248,29250,35000,27250,14710,17674,11240,1431,15262,9316,13200,8930,42421,22672
,,2,1999,2003,4,80,40000,34750,20750,53250,50250,40750,.13,.184,.277,.344,.057,2248,29250,35750,27750,14734,17804,11733,1431,15640,9320,13420,8769,43581,21661
,,2,1999,2004,5,80,42250,36250,21750,56250,53250,42500,.135,.18,.263,.351,.055,2248,30250,37500,29000,15585,17823,12049,1431,15803,9021,13480,8534,43998,22391
,,2,1999,2005,6,80,43750,38000,21500,58250,55250,44750,.136,.178,.255,.347,.055,2248,29750,38250,30000,15565,17732,12490,1431,15874,8766,13552,8371,42713,21263
,,2,1999,2006,7,80,46250,39750,23500,61750,58500,47000,.14,.178,.247,.353,.052,2248,34000,40750,31750,15567,17799,12580,1431,15983,9038,13660,8403,42771,20213
,,2,1999,2007,8,80,47750,39750,23500,63000,61000,48500,.148,.176,.242,.368,.052,2248,34500,40750,33250,15999,18055,12745,1431,16103,8963,13848,8518,41515,19557
,,2,1999,2008,9,80,49750,41750,24000,65500,62500,50250,.161,.178,.242,.392,.052,2248,35000,42250,33750,16813,19355,13270,1431,16973,9644,14613,9120,42844,21018
,,2,1999,2009,10,80,48250,40250,22500,64750,59750,47500,.186,.201,.276,.444,.056,2248,33250,39500,31500,17494,20936,14096,1431,18163,10455,15610,9937,45518,23392
,,2,1999,2010,11,80,49000,39750,21500,65000,58500,46750,.201,.207,.282,.472,.058,2248,32000,40000,30750,19065,22136,14555,1431,18997,11270,16403,10603,45905,24619
,,2,1999,2011,12,80,50000,40750,22500,66750,61750,48500,.208,.212,.279,.482,.059,2248,32000,40500,31250,20860,22594,15259,1431,19519,11533,16959,10974,45436,22615
,,2,1999,2012,13,80,52250,41250,23500,69000,62250,48250,.212,.217,.285,.492,.057,2248,31000,42000,32500,22070,22957,15407,1431,19776,11613,17168,10910,45677,24789
,,2,1999,2013,14,80,53500,42750,24250,69500,63500,49000,.214,.22,.285,.491,.056,2248,33750,42750,34250,22862,23337,15602,1431,20146,11617,17549,11016,46268,25663
,,2,1999,2014,15,80,54500,44000,25250,71000,62250,48250,.23,.24,.295,.522,.057,2248,33000,42750,34500,23161,24435,16392,1431,20971,11894,18248,11599,48229,28313
,,2,2000,2000,0,89,32250,27250,15500,43000,41250,30750,.082,.219,.337,.252,.065,2166,22000,29750,22500,12352,18601,9785,1372,15027,9545,13095,9131,39954,25293
,,2,2000,2001,1,89,37000,31500,17750,49000,46500,36000,.088,.184,.286,.262,.058,2166,25500,34250,26000,11946,18556,9995,1372,15063,9629,13055,9347,40913,24591
,,2,2000,2002,2,89,37250,31750,18000,48750,48000,37000,.108,.191,.286,.302,.058,2166,25500,33250,25250,11890,18425,10199,1372,15004,9517,13021,9159,39903,22110
,,2,2000,2003,3,89,39000,33000,18750,51500,50250,38750,.126,.187,.283,.332,.058,2166,27250,34250,25750,11843,18019,10190,1372,14796,9095,12862,8692,38797,21215
,,2,2000,2004,4,89,41250,34750,19750,54250,53000,41250,.122,.181,.265,.326,.055,2166,28250,37000,27500,11561,17792,10184,1372,14627,8768,12733,8477,37107,20471
,,2,2000,2005,5,89,43500,36750,21750,57000,56000,43000,.133,.172,.255,.341,.053,2166,30250,38750,28750,11180,17565,10264,1372,14589,8525,12612,8164,38364,19980
,,2,2000,2006,6,89,46000,38250,22750,59500,58500,44250,.133,.174,.25,.337,.051,2166,32250,41000,30000,11143,17502,10404,1372,14601,8447,12617,8022,38103,20525
,,2,2000,2007,7,89,46750,37500,23500,61000,59500,46000,.14,.18,.255,.348,.05,2166,32250,40750,30750,11094,17553,10409,1372,14623,8285,12666,8010,37517,19824
,,2,2000,2008,8,89,48750,39250,23500,64000,62000,47250,.144,.179,.251,.353,.048,2166,34000,42500,32000,11462,17942,10687,1372,14977,8421,12955,8096,38969,20376
,,2,2000,2009,9,89,48250,39000,22000,63000,60250,46250,.17,.198,.273,.415,.052,2166,32000,40750,30500,11482,18482,10943,1372,15326,8605,13317,8297,37361,18922
,,2,2000,2010,10,89,48750,39000,21750,63750,60750,46750,.187,.199,.287,.446,.053,2166,31250,40250,30500,11945,19546,11375,1372,16209,9110,14101,8834,39005,25191
,,2,2000,2011,11,89,50000,39750,21750,65250,62500,47250,.191,.2,.274,.454,.053,2166,31000,41000,31500,11748,20564,12033,1372,17082,9320,14837,9039,41456,24795
,,2,2000,2012,12,89,51500,41500,22750,67750,63750,48250,.2,.205,.28,.465,.053,2166,31250,42000,32000,12116,21022,12122,1372,17309,9444,15085,9100,40987,25918
,,2,2000,2013,13,89,52500,42000,22750,69000,65500,49500,.203,.205,.28,.469,.052,2166,31750,42250,33250,12723,21344,12405,1372,17717,9436,15452,9257,41258,25142
,,2,2000,2014,14,89,54000,43250,25000,70250,64250,48500,.218,.225,.284,.498,.052,2166,33750,43000,33500,13144,22276,12702,1372,18289,9794,15891,9494,43220,26515
,,2,2001,2001,0,90,33000,27500,15500,44500,41750,31750,.086,.209,.336,.277,.07,2371,24250,29750,23500,16076,19806,10374,1482,15847,9868,13884,9331,39591,25979
,,2,2001,2002,1,90,34500,30000,16750,46500,43750,33500,.109,.202,.308,.317,.068,2371,26250,30250,24250,15723,19297,10458,1482,15611,9759,13646,9404,39257,26459
,,2,2001,2003,2,90,36500,32000,17500,49000,46500,36500,.12,.202,.299,.335,.067,2371,27000,32000,25000,15533,18869,10105,1482,15310,9670,13360,9331,38907,26117
,,2,2001,2004,3,90,38250,33000,18750,51000,49500,38750,.119,.186,.278,.328,.062,2371,27000,33500,26500,15501,18277,10251,1482,15097,9274,13137,8931,38286,24613
,,2,2001,2005,4,90,40500,35000,21250,52750,52750,41000,.128,.176,.263,.332,.059,2371,28750,35500,28500,15581,18174,10293,1482,15085,9065,13069,8685,37577,23104
,,2,2001,2006,5,90,43500,37250,22500,56250,56250,44000,.128,.175,.253,.333,.056,2371,30750,37750,30250,16225,18162,10612,1482,15285,9127,13188,8747,38230,23911
,,2,2001,2007,6,90,45000,38500,23000,59000,57750,45750,.136,.167,.244,.35,.054,2371,32000,38750,31500,16778,17875,10884,1482,15278,9111,13201,8594,37300,23808
,,2,2001,2008,7,90,47000,40250,23250,61500,59500,47500,.151,.172,.243,.378,.054,2371,34000,39500,32000,17425,18096,11320,1482,15686,9140,13571,8726,37333,23905
,,2,2001,2009,8,90,46250,39250,22500,61250,58250,47250,.175,.188,.263,.43,.059,2371,32750,38000,30250,18041,18208,11651,1482,15863,9187,13699,8792,37865,24201
,,2,2001,2010,9,90,47250,40000,22250,62250,60000,47250,.19,.195,.273,.461,.061,2371,34000,39000,30000,19312,18640,11928,1482,16246,9371,13980,8905,38335,24991
,,2,2001,2011,10,90,48500,40000,22500,63250,60750,48000,.194,.202,.274,.467,.06,2371,34750,39500,31250,20674,19508,12564,1482,17152,9895,14708,9366,40998,25706
,,2,2001,2012,11,90,50000,41500,23500,65000,63000,49250,.202,.201,.266,.473,.059,2371,35750,40750,31250,19752,19830,12790,1482,17449,10077,15028,9399,40592,25855
,,2,2001,2013,12,90,51000,43000,23500,66250,64250,49500,.207,.204,.274,.489,.058,2371,35750,41000,32250,21015,20212,13216,1482,17867,9970,15450,9438,40345,26229
,,2,2001,2014,13,90,53000,43750,25250,69250,62250,48500,.228,.227,.289,.521,.057,2371,36750,42000,32500,22475,20563,13372,1482,18017,10058,15605,9608,40229,25327
,,2,2002,2002,0,102,29500,24500,13250,38750,40250,29000,.101,.238,.361,.307,.073,2126,23250,25750,22000,15152,20538,9913,1331,15752,9832,13779,9037,38907,27262
